category,rate,name,address,url,price_range
"Mobile Phones,Electronics",3.5 star rating,Go%20Wireless-Verizon,,/biz/verizon-wireless-4g-wireless-los-angeles-6?osq=Go+Wireless-Verizon,$$$
Hair Salons,4.5 star rating,Great%20Clips,,/biz/great-clips-los-angeles,$
"American (Traditional),Tex-Mex",3.0 star rating,Chili's,,/biz/chilis-grill-and-bar-encino,$$
Tanning,1.0 star rating,Hollywood%20Tans,,/biz/hollywood-tans-los-angeles-2,
Juice Bars & Smoothies,4.0 star rating,Jamba%20Juice,,/biz/jamba-juice-west-hollywood-2,$
"Grocery,Delis,Health Markets",4.0 star rating,Jimbo's%20Naturally,,/biz/jimbos-naturally-carlsbad-2?osq=Jimbo%27s+Naturally,$$
Ice Cream & Frozen Yogurt,4.0 star rating,MaggieMoo's%20Ice%20Cream,,/biz/cantaloop-los-angeles?osq=MaggieMoo%27s+Ice+Cream,$
"Sandwiches,Salad,Soup",3.5 star rating,Panera%20Bread,,/biz/panera-bread-glendale,$
"Candy Stores,Desserts",5.0 star rating,Mabel's,,/biz/mabels-gourmet-pralines-long-beach,$
"Child Care & Day Care,Preschools",5.0 star rating,Kids%20Care%20Club,,/biz/kids-care-club-san-diego-2?osq=Kids+Care+Club,
Chinese,3.5 star rating,Pei%20Wei%20Asian%20Diner,,/biz/pei-wei-asian-diner-torrance,$
Dry Cleaning & Laundry,5.0 star rating,Premier%20Cleaners,,/biz/premier-cleaners-manhattan-beach,
Pet Stores,3.5 star rating,PetPeople,,/biz/pet-people-san-marcos?osq=PetPeople,
"Car Dealers,Auto Repair",2.5 star rating,Pt.%20Loma%20Credit%20Union,,/biz/timmons-volkswagen-long-beach-4?osq=Pt.+Loma+Credit+Union,
"Nail Salons,Massage,Hair Salons",3.0 star rating,Prestige%20Nail%20Salon,,/biz/prestige-salon-burbank?osq=Prestige+Nail+Salon,$
Grocery,4.0 star rating,Ralphs,,/biz/ralphs-studio-city-2,$$
Barre Classes,4.5 star rating,pure%20barre,,/biz/pure-barre-beverly-hills,
"Furniture Stores,Mattresses",2.5 star rating,Rancho%20Bernardo%20Eye%20Care,,/biz/jeromes-furniture-rancho-cucamonga?osq=Rancho+Bernardo+Eye+Care,$$
Tennis,4.5 star rating,The%20Racquet%20Place,,/biz/the-racquet-place-san-diego?osq=The+Racquet+Place,
"Notaries,Shipping Centers,Printing Services",5.0 star rating,The%20UPS%20Store,,/biz/the-ups-store-beverly-hills,
"Pizza,Italian,Sandwiches",4.0 star rating,Sublime%20Pizza,,/biz/pizzeria-mozza-los-angeles?osq=Sublime+Pizza,$$$
"Martial Arts,Tai Chi,Boxing",3.5 star rating,United%20Self%20Defense,,/biz/united-studios-of-self-defense-beverly-hills-2,
Banks & Credit Unions,3.0 star rating,Washington%20Mutual%20Bank,,/biz/chase-bank-los-angeles-42?osq=Washington+Mutual+Bank,
"Women's Clothing,Accessories,Men's Clothing",3.5 star rating,TRE%20Women's,,/biz/half-off-clothing-store-los-angeles?osq=TRE+Women%27s,$$
"Mexican,Seafood",3.5 star rating,Wahoo's%20Fish%20Taco,,/biz/wahoos-fish-tacos-los-angeles?osq=Wahoo%27s+Fish+Taco,$
Bridal,3.5 star rating,Alfred%20Angelo%20Bridal,,/biz/alfred-angelo-bridal-albuquerque,$$
Hair Salons,5.0 star rating,Armando's%20Salon,,/biz/armandos-salon-albuquerque,$$
Computers,3.0 star rating,Apple%20Computer,,/biz/apple-albuquerque,$$$
Shopping,4.0 star rating,Anthropologie,,/biz/anthropologie-albuquerque,$$$
"Burgers,Fast Food",3.0 star rating,Wendy's,,/biz/wendys-culver-city,$
"Women's Clothing,Shoe Stores",,Ann%20Taylor,,/biz/ann-taylor-albuquerque,
Banks & Credit Unions,3.5 star rating,Wells%20Fargo,,/biz/wells-fargo-bank-los-angeles-9,
Brazilian,,Zocalo%20Grill,,/biz/zocalo-grill-san-diego-4?osq=Zocalo+Grill,
"Used, Vintage & Consignment",5.0 star rating,BCBGMAXAZRIA,,/biz/deja-vu-de-los-ranchos?osq=BCBGMAXAZRIA,$$
Mobile Phones,2.0 star rating,AT&T;,,/biz/at-and-t-albuquerque-2,$$
Jewelry,4.5 star rating,Carolyn%20Pollack%20Jewelry,,/biz/carolyn-pollack-santa-fe,$$$
"Women's Clothing,Accessories",4.0 star rating,bebe,,/biz/bebe-albuquerque,$$$
Women's Clothing,,Coldwater%20Creek,,/biz/coldwater-creek-santa-fe,
Italian,3.5 star rating,Bravo!%20Cucina%20Italiana,,/biz/bravo-cucina-italiana-albuquerque,$$
Health Markets,4.0 star rating,Complete%20Nutrition,,/biz/complete-nutrition-albuquerque-2,$$$
"Pizza,American (Traditional)",3.0 star rating,California%20Pizza%20Kitchen,,/biz/california-pizza-kitchen-albuquerque,$$
"Outdoor Gear,Men's Clothing,Women's Clothing",,Eddie%20Bauer,,/biz/eddie-bauer-albuquerque,$$
Children's Clothing,,Gymboree,,/biz/gymboree-albuquerque-3,
"Women's Clothing,Men's Clothing,Children's Clothing",4.0 star rating,Gap,,/biz/gap-albuquerque-5,$$
"American (New),Bars,Asian Fusion",3.5 star rating,Elephant%20Bar,,/biz/elephant-bar-restaurant-albuquerque,$$
"Bike Rentals,Bike Repair/Maintenance,Bikes",5.0 star rating,Hot%20Accessories,,/biz/the-bikesmith-albuquerque-3?osq=Hot+Accessories,$$
Women's Clothing,3.0 star rating,Chico's,,/biz/chicos-albuquerque-2,
Women's Clothing,3.0 star rating,J.%20Jill,,/biz/j-jill-albuquerque,
"Accessories,Men's Clothing,Women's Clothing",4.0 star rating,J.Crew,,/biz/j-crew-albuquerque-3,$$
Jewelry,3.0 star rating,Jared%20The%20Galleria%20of%20Jewelry,,/biz/jared-galleria-of-jewelry-albuquerque,$$$
"Massage,Skin Care,Hair Salons",4.0 star rating,L'Occitane,,/biz/loccitane-albuquerque,
Men's Clothing,4.0 star rating,Jos.%20A.%20Bank,,/biz/jos-a-bank-albuquerque,$$$
"Yoga,Women's Clothing,Sports Wear",3.5 star rating,Lululemon%20Athletica,,/biz/lululemon-athletica-albuquerque-2,$$$
Hair Stylists,3.5 star rating,La%20Bella%20Day%20Spa,,/biz/studio-n-albuquerque-2?osq=La+Bella+Day+Spa,$$
"Men's Clothing,Formal Wear",4.0 star rating,Lucky%20Brand%20Jeans,,/biz/mens-wearhouse-and-tux-albuquerque?osq=Lucky+Brand+Jeans,$$$
Cosmetics & Beauty Supply,4.0 star rating,LUSH,,/biz/lush-fresh-homemade-cosmetics-albuquerque,$$
"Cosmetics & Beauty Supply,Makeup Artists",3.0 star rating,MAC%20Cosmetics,,/biz/mac-cosmetics-albuquerque,$$$
"Steakhouses,American (New),Wine Bars",3.5 star rating,Marcello's%20Chophouse,,/biz/marcellos-chophouse-albuquerque,$$$
"Kitchen & Bath,Furniture Stores,Rugs",3.0 star rating,Pottery%20Barn,,/biz/pottery-barn-albuquerque,$$$
"Delis,Sandwiches,Salad",3.0 star rating,McAlisters%20Deli,,/biz/mcalisters-deli-albuquerque,$
"Spanish,Basque",3.0 star rating,Perfume%20Max,,/biz/el-farol-santa-fe?osq=Perfume+Max,$$
"Lingerie,Women's Clothing",4.0 star rating,Soma%20Intimates,,/biz/soma-intimates-albuquerque,$$$
Coffee & Tea,4.0 star rating,Starbucks%20Coffee,,/biz/starbucks-albuquerque-20,$$
"Vegetarian,Mexican,Art Galleries",4.0 star rating,Sleep%20Number%20by%20Select%20Comfort,,/biz/cafe-pasquals-santa-fe?osq=Sleep+Number+by+Select+Comfort,$$
Eyewear & Opticians,5.0 star rating,Sunglass%20Hut,,/biz/sunglass-hut-albuquerque,$$$
Accessories,,Talbots,,/biz/talbots-albuquerque,
"Sports Wear,Men's Clothing,Women's Clothing",4.0 star rating,The%20North%20Face,,/biz/the-north-face-albuquerque,$$$
Fondue,3.5 star rating,The%20Melting%20Pot,,/biz/the-melting-pot-albuquerque-3,$$$
Mobile Phones,5.0 star rating,T-Mobile,,/biz/t-mobile-albuquerque-3,$$$$
Department Stores,3.5 star rating,Williams-Sonoma,,/biz/williams-sonoma-albuquerque-2,$$$
Women's Clothing,4.5 star rating,White%20House%20Black%20Market,,/biz/white-house-black-market-albuquerque,$$
"Sports Wear,Outlet Stores",,Big%20Dog%20Sportswear,,/biz/big-dog-sportswear-central-valley,
"Women's Clothing,Accessories",,Bon%20Worth,,/biz/bon-worth-secaucus,
Dry Cleaning & Laundry,3.0 star rating,Coleman,,/biz/coleman-c-co-brooklyn,$$
Shoe Stores,4.5 star rating,Easy%20Spirit,,/biz/easy-spirit-new-york,$$
Outlet Stores,4.5 star rating,Corning%20/%20Revere,,/biz/corning-revere-factory-store-146-woodside,$
Accessories,,Dress%20Barn%20/%20Dress%20Barn%20Woman,,/biz/dress-barn-db-woman-glendale,
,,Kitchen%20Collection,,/biz/kitchen-collection-secaucus,
"Shoe Stores,Women's Clothing,Accessories",,Factory%20Brand%20Shoes,,/biz/factory-brand-shoes-elizabeth,
Outlet Stores,,L'Eggs%20Hanes%20Bali%20Playtex,,/biz/leggs-hanes-bali-playtex-express-secaucus,
"Bars,Bowling,American (New)",2.5 star rating,Adrian%20Gold%20&%20Silver%20Exchange,,/biz/punch-bowl-social-detroit-3?osq=Adrian+Gold,$$
Hotels,3.5 star rating,The%20Paper%20Factory,,/biz/the-paper-factory-hotel-long-island-city,$$
"Women's Clothing,Men's Clothing,Children's Clothing",4.0 star rating,Swank%20Factory%20Store,,/biz/uniqlo-new-york-6?osq=Swank+Factory+Store,$$
Outlet Stores,,Liz%20Claiborne%20Outlet,,/biz/liz-claiborne-central-valley,
"Men's Clothing,Women's Clothing",2.0 star rating,A%C3%A9ropostale,,/biz/aeropostale-dearborn-2,$$
Department Stores,,American%20Eagle%20Outfitters,,/biz/american-eagle-outfitters-dearborn,
Cards & Stationery,,American%20Greetings,,/biz/american-greetings-avon-lake?osq=American+Greetings,
"Home Decor,Nurseries & Gardening,Kitchen & Bath",4.5 star rating,Bath%20&%20Body%20Works,,/biz/nest-detroit?osq=Bath,$$
"Mobile Phones,Security Systems",,Comtronics,,/biz/comtronics-jackson-7?osq=Comtronics,
Accessories,,Claire's,,/biz/claires-windsor,
"Pizza,Italian",3.5 star rating,Enzo's%20Pizza,,/biz/enzos-pizzeria-charter-township-of-clinton,$$
Mobile Phones,,Centennial%20Wireless,,/biz/centennial-wireless-lansing-3?osq=Centennial+Wireless,
Hair Salons,,Elder%20Beerman,,/biz/the-salon-in-elder-beermans-toledo?osq=Elder+Beerman,
"Women's Clothing,Shoe Stores,Plus Size Fashion",1.5 star rating,Deb,,/biz/deb-shops-allen-park,$
Hot Dogs,4.0 star rating,Game%20Frenzy,,/biz/atomic-dawg-berkley?osq=Game+Frenzy,$
,5.0 star rating,Finish%20Line,,/biz/finish-line-troy,
Apartments,3.5 star rating,Garfield's,,/biz/the-lofts-at-garfield-detroit,
Doctors,,Christopher%20&%20Banks,,/biz/steffes-christopher-md-detroit,
Zoos,4.0 star rating,Golden%20Gear,,/biz/detroit-zoo-royal-oak?osq=Golden+Gear,
"Department Stores,Women's Clothing,Baby Gear & Furniture",4.5 star rating,JCPenney,,/biz/jcpenney-roseville-2,$$
Health Markets,,General%20Nutrition%20Center,,/biz/general-nutrition-center-detroit,
Nail Salons,4.0 star rating,K%20Nails,,/biz/k-nails-hazel-park,$
"Donuts,Bakeries",5.0 star rating,Lil%20Orbits,,/biz/lil-orbits-goshen?osq=Lil+Orbits,$
Jewelry,,Kay%20Jewelers,,/biz/kay-jewelers-dearborn,
Chinese,,Magic%20Wok,,/biz/magic-wok-taylor,
Museums,4.5 star rating,Moonwalk%20Adventures,,/biz/motown-historical-museum-detroit?osq=Moonwalk+Adventures,
"Auto Repair,Tires,Oil Change Stations",4.5 star rating,Maurices,,/biz/maurices-hi-tech-automotive-services-detroit-2,
Sporting Goods,,MC%20Sporting%20Goods,,/biz/mc-sporting-goods-elkhart?osq=MC+Sporting+Goods,
Shoe Stores,,Payless%20Shoesource,,/biz/payless-shoesource-detroit,
Shopping Centers,,Management%20Office,,/biz/arcturus-realty-corporation-managementoffice-windsor,
Eyewear & Opticians,3.5 star rating,Pearle%20Vision,,/biz/pearle-vision-ferndale,$$$
Hotels,2.5 star rating,Regis,,/biz/st-regis-hotel-detroit,$$
Jewelry,,Piercing%20Pagoda,,/biz/piercing-pagoda-harper-woods,
"Electronics,Hobby Shops,Mobile Phones",3.5 star rating,RadioShack,,/biz/radioshack-detroit-6,
Hair Salons,,Mastercuts,,/biz/mastercuts-windsor-2,
"Pizza,Bars,Burgers",3.0 star rating,Rogers%20&%20Hollands%20Jewelers,,/biz/rogers-roost-sterling-heights,$$
"Tires,Oil Change Stations,Auto Repair",5.0 star rating,Sears,,/biz/sears-auto-center-dearborn,
Music & DVDs,,Sam%20Goody,,/biz/sam-goody-adrian?osq=Sam+Goody,
Mobile Phones,3.0 star rating,Sprint,,/biz/sprint-store-allen-park-4,$$
Weight Loss Centers,4.5 star rating,Weight%20Watchers,,/biz/weight-watchers-allen-park,
Bookstores,3.0 star rating,Waldenbooks,,/biz/barnes-and-noble-booksellers-troy?osq=Waldenbooks,$$
"Juice Bars & Smoothies,Salad,Sandwiches",4.5 star rating,Tim's%20Eatery,,/biz/beyond-juice-birmingham?osq=Tim%27s+Eatery,$$
Shoe Stores,,The%20Shoe%20Dept,,/biz/shoe-dept-encore-sterling-heights,
Banks & Credit Unions,1.0 star rating,Bank%20of%20North%20Georgia,,/biz/bank-of-north-georgia-atlanta,
Art Galleries,5.0 star rating,York%20Country%20Designs,,/biz/re-view-contemporary-gallery-detroit?osq=York+Country+Designs,
"Middle Eastern,Sandwiches",4.0 star rating,Tax%20Pro%20Filers,,/biz/la-pita-dearborn-2?osq=Tax+Pro+Filers,$$
Mexican,3.0 star rating,Cinco%20Mexican%20Restaurant,,/biz/cinco-mexican-cantina-atlanta,$$
Meat Shops,3.0 star rating,HoneyBaked%20Ham,,/biz/honeybaked-ham-atlanta,$
"Mexican,Fast Food",3.5 star rating,Chipotle%20Mexican%20Grill,,/biz/chipotle-mexican-grill-atlanta-3,$
Fast Food,4.5 star rating,Chick-fil-A,,/biz/chick-fil-a-atlanta-41,$
"American (Traditional),Sports Bars,Chicken Wings",3.0 star rating,Hooter's,,/biz/hooters-atlanta,$$
,,Jenny%20Craig,,/biz/jenny-craig-552-atlanta,
"Gyms,Trainers,Sports Clubs",4.0 star rating,LA%20Fitness,,/biz/la-fitness-sandy-springs,
"Women's Clothing,Lingerie",4.5 star rating,Lane%20Bryant,,/biz/lane-bryant-atlanta-2,$$$$
Sandwiches,3.5 star rating,My%20Friend's%20Place,,/biz/my-friends-place-atlanta-12,$
"Steakhouses,American (Traditional)",3.5 star rating,LongHorn%20Steakhouse,,/biz/longhorn-steakhouse-atlanta-5,$$
Office Equipment,3.0 star rating,OfficeMax,,/biz/officemax-atlanta-4,$$
Nail Salons,2.5 star rating,Nail%20Stop,,/biz/nail-stop-and-spa-atlanta,$$
"Party Supplies,Cards & Stationery,Costumes",4.5 star rating,Party%20City,,/biz/party-city-atlanta-7,$
Ice Cream & Frozen Yogurt,4.0 star rating,Pinkberry%20(Frozen%20Yogurt),,/biz/pinkberry-atlanta-2,$
Mobile Phones,,Sprint%20PCS,,/biz/sprint-pcs-atlanta,
"Sandwiches,Fast Food",3.5 star rating,Subway,,/biz/subway-atlanta-60,$
Health Markets,4.0 star rating,The%20Vitamin%20Shoppe,,/biz/the-vitamin-shoppe-atlanta-3,$$$
Sporting Goods,4.0 star rating,The%20Sports%20Authority,,/biz/sports-authority-atlanta-9,$$
Post Offices,3.0 star rating,U.S.%20Post%20Office,,/biz/us-post-office-atlanta-4,
"Beer, Wine & Spirits",5.0 star rating,WineStyles,,/biz/winestyles-atlanta-2,
Employment Agencies,,Vacant,,/biz/vacant-office-atlanta,
"Property Management,Real Estate Services",3.5 star rating,Vacant%202,,/biz/one-source-affiliates-inc-atlanta?osq=Vacant+2,
"Thai,Malaysian",4.0 star rating,Top%20Spice%20Thai/Malaysian,,/biz/top-spice-thai-and-malaysian-cuisine-atlanta-2,$$
"Music Venues,Venues & Event Spaces",4.0 star rating,Vacant%203,,/biz/tabernacle-atlanta?osq=Vacant+3,$$
Barbers,4.5 star rating,A,,/biz/as-barber-shop-honolulu,$
"Men's Clothing,Women's Clothing",3.5 star rating,X%20Armani%20Exchange,,/biz/a-x-armani-exchange-honolulu-2,$$$
"Men's Clothing,Women's Clothing,Accessories",2.0 star rating,abercrombie,,/biz/abercrombie-and-fitch-honolulu,$$$
Shopping Centers,4.0 star rating,ABC%20Stores%20(Centerstage),,/biz/ala-moana-center-honolulu?osq=ABC+Stores+%28Centerstage%29,$$
"Grocery,Drugstores",3.5 star rating,ABC%20Drugs,,/biz/safeway-honolulu?osq=ABC+Drugs,$$
"Men's Clothing,Women's Clothing,Accessories",2.0 star rating,Abercrombie%20&%20Fitch,,/biz/abercrombie-and-fitch-honolulu,$$$
"Men's Clothing,Women's Clothing",3.5 star rating,Aeropostale,,/biz/aeropostale-honolulu,$
Dry Cleaning & Laundry,2.0 star rating,Al%20Phillips%20the%20Cleaner,,/biz/al-phillips-the-cleaner-honolulu,$$$
"Golf,Sports Wear",3.0 star rating,Ala%20Moana%20Golf%20Shop,,/biz/ala-moana-golf-shop-honolulu,$$$
,4.0 star rating,Ala%20Bella,,/biz/ala-bella-honolulu,
Shoe Stores,4.0 star rating,Aldo%20Etc.,,/biz/aldo-etc-honolulu,$$
Fashion,3.5 star rating,ALDO%20Accessories,,/biz/aldo-accessories-honolulu,$$
Shoe Stores,3.5 star rating,Aldo%20Shoes,,/biz/aldo-shoes-honolulu,$$
"Women's Clothing,Men's Clothing,Accessories",3.0 star rating,American%20Apparel,,/biz/american-apparel-honolulu-2,$$
Banks & Credit Unions,3.5 star rating,American%20Savings%20Bank,,/biz/american-savings-bank-makiki-branch-honolulu,
Cards & Stationery,4.5 star rating,Amy's%20Hallmark,,/biz/amys-hallmark-cards-honolulu,$$
"Computers,Mobile Phones,IT Services & Computer Repair",4.0 star rating,Apple%20Store,,/biz/apple-store-honolulu-4,$$$
Toy Stores,2.5 star rating,Animation%20Magic,,/biz/animation-magic-honolulu,$$
"Luggage,Accessories",3.5 star rating,Bag%20N%20Baggage,,/biz/kipling-honolulu?osq=Bag+N+Baggage,$$
Electronics,3.0 star rating,As%20Seen%20On%20TV%20Hawaii,,/biz/as-seen-on-tv-store-hawaii-honolulu-2,$
Shopping Centers,4.0 star rating,Bally%20North%20America,,/biz/ala-moana-center-honolulu?osq=Bally+North+America,$$
"Men's Clothing,Women's Clothing",4.0 star rating,Banana%20Republic,,/biz/banana-republic-honolulu-2,$$
"Bookstores,Newspapers & Magazines,Music & DVDs",3.5 star rating,Barnes%20&%20Noble,,/biz/barnes-and-noble-honolulu,$$
Banks & Credit Unions,2.5 star rating,Bank%20Of%20Hawaii%20Ala%20Moana,,/biz/bank-of-hawaii-honolulu-18?osq=Bank+Of+Hawaii+Ala+Moana,
Cosmetics & Beauty Supply,4.0 star rating,Bare%20Escentuals,,/biz/bare-escentuals-honolulu,$$
"Jewelry,Watches,Watch Repair",4.0 star rating,Ben%20Bridge%20Jeweler,,/biz/ben-bridge-jeweler-honolulu-3,$$$$
"Watches,Jewelry,Watch Repair",4.0 star rating,Ben%20Bridge%20Timeworks,,/biz/ben-bridge-jeweler-timeworks-honolulu,$$$$
"Used, Vintage & Consignment,Women's Clothing",3.0 star rating,Betsey%20Johnson,,/biz/platos-closet-honolulu?osq=Betsey+Johnson,$
"Leather Goods,Accessories",4.0 star rating,Bottega%20Veneta,,/biz/bottega-veneta-honolulu-2,$$$
Juice Bars & Smoothies,4.0 star rating,Blue%20Hawaii%20Lifestyle,,/biz/blue-hawaii-lifestyle-honolulu,$$
