Golden Valley County,north dakota,45.9
Grand Forks County,north dakota,29.7
Grant County,north dakota,51.7
Griggs County,north dakota,51.9
Hettinger County,north dakota,49.4
Kidder County,north dakota,47.2
LaMoure County,north dakota,49.2
Logan County,north dakota,49.8
McHenry County,north dakota,46.2
McIntosh County,north dakota,52.7
McKenzie County,north dakota,38
McLean County,north dakota,49.1
Mercer County,north dakota,46.3
Morton County,north dakota,39.3
Mountrail County,north dakota,37
Nelson County,north dakota,51.5
Oliver County,north dakota,47.6
Pembina County,north dakota,46.7
Pierce County,north dakota,46.9
Ramsey County,north dakota,43
Ransom County,north dakota,45.2
Renville County,north dakota,45.4
Richland County,north dakota,39.4
Rolette County,north dakota,30.5
Sargent County,north dakota,45.9
Sheridan County,north dakota,53.4
Sioux County,north dakota,26.3
Slope County,north dakota,49.2
Stark County,north dakota,38.3
Steele County,north dakota,47.7
Stutsman County,north dakota,42
Towner County,north dakota,50.3
Traill County,north dakota,42.6
Walsh County,north dakota,45.9
Ward County,north dakota,32.7
Wells County,north dakota,51.5
Williams County,north dakota,39
Adams County,ohio,39.6
Allen County,ohio,38.3
Ashland County,ohio,39.3
Ashtabula County,ohio,41
Athens County,ohio,26.3
Auglaize County,ohio,40
Belmont County,ohio,43.4
Brown County,ohio,39.9
Butler County,ohio,36
Carroll County,ohio,43.1
Champaign County,ohio,39.7
Clark County,ohio,40.5
Clermont County,ohio,38.5
Clinton County,ohio,38.7
Columbiana County,ohio,42.3
Coshocton County,ohio,40.8
Crawford County,ohio,41.9
Cuyahoga County,ohio,40.2
Darke County,ohio,40.8
Defiance County,ohio,39.4
Delaware County,ohio,37.4
Erie County,ohio,43.4
Fairfield County,ohio,38.2
Fayette County,ohio,39.4
Franklin County,ohio,33.4
Fulton County,ohio,39.9
Gallia County,ohio,39.9
Geauga County,ohio,43.3
Greene County,ohio,37.2
Guernsey County,ohio,40.9
Hamilton County,ohio,37.1
Hancock County,ohio,38.5
Hardin County,ohio,34.7
Harrison County,ohio,44.4
Henry County,ohio,39.8
Highland County,ohio,39.2
Hocking County,ohio,40.9
Holmes County,ohio,29.7
Huron County,ohio,38.4
Jackson County,ohio,39
Jefferson County,ohio,43.9
Knox County,ohio,38.3
Lake County,ohio,42.3
Lawrence County,ohio,40.1
Licking County,ohio,39.1
Logan County,ohio,39.9
Lorain County,ohio,40
Lucas County,ohio,37
Madison County,ohio,39.1
Mahoning County,ohio,42.9
Marion County,ohio,39.9
Medina County,ohio,40.4
Meigs County,ohio,41.2
Mercer County,ohio,39.4
Miami County,ohio,40.6
Monroe County,ohio,44.7
Montgomery County,ohio,39.2
Morgan County,ohio,42.4
Morrow County,ohio,39.5
Muskingum County,ohio,39.5
Noble County,ohio,48.6
Ottawa County,ohio,46.3
Paulding County,ohio,40
Perry County,ohio,38.6
Pickaway County,ohio,38.5
Pike County,ohio,39.2
Portage County,ohio,37.4
Preble County,ohio,40.9
Putnam County,ohio,39
Richland County,ohio,40.9
Ross County,ohio,39.8
Sandusky County,ohio,40.4
Scioto County,ohio,38.8
Seneca County,ohio,38.8
Shelby County,ohio,37.9
Stark County,ohio,41.1
Summit County,ohio,40
Trumbull County,ohio,42.8
Tuscarawas County,ohio,40.9
Union County,ohio,36.4
Van Wert County,ohio,40.3
Vinton County,ohio,39.6
Warren County,ohio,37.8
Washington County,ohio,43
Wayne County,ohio,38.3
Williams County,ohio,40.7
Wood County,ohio,35.3
Wyandot County,ohio,40.5
Adair County,oklahoma,36.2
Alfalfa County,oklahoma,46
Atoka County,oklahoma,39.5
Beaver County,oklahoma,40.3
Beckham County,oklahoma,35.4
Blaine County,oklahoma,36.3
Bryan County,oklahoma,37.2
Caddo County,oklahoma,37.8
Canadian County,oklahoma,35.7
Carter County,oklahoma,38.2
Cherokee County,oklahoma,34.5
Choctaw County,oklahoma,41.6
Cimarron County,oklahoma,44.6
Cleveland County,oklahoma,32.7
Coal County,oklahoma,41
Comanche County,oklahoma,31.3
Cotton County,oklahoma,41.1
Craig County,oklahoma,41.9
Creek County,oklahoma,40
Custer County,oklahoma,31.2
Delaware County,oklahoma,45.2
Dewey County,oklahoma,42.8
Ellis County,oklahoma,43.2
Garfield County,oklahoma,37.4
Garvin County,oklahoma,39.9
Grady County,oklahoma,38.3
Grant County,oklahoma,45.8
Greer County,oklahoma,40.1
Harmon County,oklahoma,39.8
Harper County,oklahoma,40.2
Haskell County,oklahoma,39.9
Hughes County,oklahoma,40.1
Jackson County,oklahoma,34.6
Jefferson County,oklahoma,42.4
Johnston County,oklahoma,39.6
Kay County,oklahoma,39.3
Kingfisher County,oklahoma,38.3
Kiowa County,oklahoma,43
Latimer County,oklahoma,40
Le Flore County,oklahoma,38.6
Lincoln County,oklahoma,40.4
Logan County,oklahoma,37.2
Love County,oklahoma,40.7
Major County,oklahoma,43.7
Marshall County,oklahoma,43.2
Mayes County,oklahoma,39.4
McClain County,oklahoma,38.2
McCurtain County,oklahoma,38.8
McIntosh County,oklahoma,47
Murray County,oklahoma,41
Muskogee County,oklahoma,37.6
Noble County,oklahoma,40.7
Nowata County,oklahoma,42
Okfuskee County,oklahoma,40.5
Oklahoma County,oklahoma,34.3
Okmulgee County,oklahoma,38.8
Osage County,oklahoma,41.4
Ottawa County,oklahoma,38.9
Pawnee County,oklahoma,41.3
Payne County,oklahoma,27.3
Pittsburg County,oklahoma,41.2
Pontotoc County,oklahoma,35.7
Pottawatomie County,oklahoma,37
Pushmataha County,oklahoma,44.3
Roger Mills County,oklahoma,41.3
Rogers County,oklahoma,38.3
Seminole County,oklahoma,39.1
Sequoyah County,oklahoma,39
Stephens County,oklahoma,40.6
Texas County,oklahoma,31.3
Tillman County,oklahoma,40.9
Tulsa County,oklahoma,35.2
Wagoner County,oklahoma,37.2
Washington County,oklahoma,41.1
Washita County,oklahoma,39
Woods County,oklahoma,34.7
Woodward County,oklahoma,37
Baker County,oregon,47.9
Benton County,oregon,32.1
Clackamas County,oregon,40.6
Clatsop County,oregon,43.2
Columbia County,oregon,41.3
Coos County,oregon,47.3
Crook County,oregon,45.6
Curry County,oregon,53.5
Deschutes County,oregon,40.2
Douglas County,oregon,46.1
Gilliam County,oregon,49.7
Grant County,oregon,50
Harney County,oregon,45.2
Hood River County,oregon,38
Jackson County,oregon,42.1
Jefferson County,oregon,39.6
Josephine County,oregon,47.3
Klamath County,oregon,41.7
Lake County,oregon,47.4
Lane County,oregon,39
Lincoln County,oregon,49.6
Linn County,oregon,39.2
Malheur County,oregon,36.2
Marion County,oregon,35.1
Morrow County,oregon,36.5
Multnomah County,oregon,35.7
Polk County,oregon,37.1
Sherman County,oregon,48.2
Tillamook County,oregon,47.5
Umatilla County,oregon,35.7
Union County,oregon,40
Wallowa County,oregon,50.5
Wasco County,oregon,41.7
Washington County,oregon,35.3
Wheeler County,oregon,53
Yamhill County,oregon,36.8
Adams County,pennsylvania,41.3
Allegheny County,pennsylvania,41.3
Armstrong County,pennsylvania,44.5
Beaver County,pennsylvania,44.4
Bedford County,pennsylvania,43.9
Berks County,pennsylvania,39.1
Blair County,pennsylvania,42
Bradford County,pennsylvania,43.4
Bucks County,pennsylvania,42
Butler County,pennsylvania,41.5
Cambria County,pennsylvania,43.8
Cameron County,pennsylvania,48.2
Carbon County,pennsylvania,43.9
Centre County,pennsylvania,28.7
Chester County,pennsylvania,39.3
Clarion County,pennsylvania,39.4
Clearfield County,pennsylvania,42.9
Clinton County,pennsylvania,38.5
Columbia County,pennsylvania,39.5
Crawford County,pennsylvania,41.7
Cumberland County,pennsylvania,40.3
Dauphin County,pennsylvania,39.4
Delaware County,pennsylvania,38.7
Elk County,pennsylvania,45.1
Erie County,pennsylvania,38.6
Fayette County,pennsylvania,43.6
Forest County,pennsylvania,43
Franklin County,pennsylvania,40.1
Fulton County,pennsylvania,41.8
Greene County,pennsylvania,41.1
Huntingdon County,pennsylvania,41.2
Indiana County,pennsylvania,38.3
Jefferson County,pennsylvania,43
Juniata County,pennsylvania,40.9
Lackawanna County,pennsylvania,41.8
Lancaster County,pennsylvania,38.2
Lawrence County,pennsylvania,43.6
Lebanon County,pennsylvania,41
Lehigh County,pennsylvania,39.4
Luzerne County,pennsylvania,42.5
Lycoming County,pennsylvania,41.1
McKean County,pennsylvania,41.5
Mercer County,pennsylvania,42.8
Mifflin County,pennsylvania,42.5
Monroe County,pennsylvania,40.3
Montgomery County,pennsylvania,40.6
Montour County,pennsylvania,43.9
Northampton County,pennsylvania,40.9
Northumberland County,pennsylvania,43.4
Perry County,pennsylvania,41.1
Philadelphia County,pennsylvania,33.5
Pike County,pennsylvania,43.7
Potter County,pennsylvania,44.9
Schuylkill County,pennsylvania,43.2
Snyder County,pennsylvania,39.2
Somerset County,pennsylvania,44.3
Sullivan County,pennsylvania,49.9
Susquehanna County,pennsylvania,45.1
Tioga County,pennsylvania,42.4
Union County,pennsylvania,38.5
Venango County,pennsylvania,44.3
Warren County,pennsylvania,45.1
Washington County,pennsylvania,43.6
Wayne County,pennsylvania,45.9
Westmoreland County,pennsylvania,45.1
Wyoming County,pennsylvania,42.3
York County,pennsylvania,40.1
Bristol County,rhode island,42.9
Kent County,rhode island,42.7
Newport County,rhode island,43.2
Providence County,rhode island,37
Washington County,rhode island,42.3
Abbeville County,south carolina,41.6
Aiken County,south carolina,40
Allendale County,south carolina,38.8
Anderson County,south carolina,39.7
Bamberg County,south carolina,39.3
Barnwell County,south carolina,38.8
Beaufort County,south carolina,40.6
Berkeley County,south carolina,34.5
Calhoun County,south carolina,43.4
Charleston County,south carolina,35.9
Cherokee County,south carolina,38.3
Chester County,south carolina,40.3
Chesterfield County,south carolina,39.3
Clarendon County,south carolina,41.4
Colleton County,south carolina,40.7
Darlington County,south carolina,39.6
Dillon County,south carolina,36.7
Dorchester County,south carolina,35.6
Edgefield County,south carolina,40.3
Fairfield County,south carolina,42.4
Florence County,south carolina,37.6
Georgetown County,south carolina,45.4
Greenville County,south carolina,37.2
Greenwood County,south carolina,37.9
Hampton County,south carolina,38.4
Horry County,south carolina,41.1
Jasper County,south carolina,34.6
Kershaw County,south carolina,40.2
Lancaster County,south carolina,39.7
Laurens County,south carolina,39.9
Lee County,south carolina,38.9
Lexington County,south carolina,37.9
Marion County,south carolina,39.9
Marlboro County,south carolina,38.8
McCormick County,south carolina,50
Newberry County,south carolina,39.9
Oconee County,south carolina,43.4
Orangeburg County,south carolina,38.1
Pickens County,south carolina,34.9
Richland County,south carolina,32.6
Saluda County,south carolina,39.6
Spartanburg County,south carolina,38
Sumter County,south carolina,35.4
Union County,south carolina,41.9
Williamsburg County,south carolina,40.2
York County,south carolina,37.2
Aurora County,south dakota,43.2
Beadle County,south dakota,41.2
Bennett County,south dakota,28.7
Bon Homme County,south dakota,43.1
Brookings County,south dakota,26.3
Brown County,south dakota,38.6
Brule County,south dakota,41.3
Buffalo County,south dakota,25
Butte County,south dakota,41.1
Campbell County,south dakota,50.1
Charles Mix County,south dakota,38.2
Clark County,south dakota,45.7
Clay County,south dakota,25
Codington County,south dakota,37.7
Corson County,south dakota,29.7
Custer County,south dakota,50.3
Davison County,south dakota,37.8
Day County,south dakota,47.9
Deuel County,south dakota,43.9
Dewey County,south dakota,30
Douglas County,south dakota,48.3
Edmunds County,south dakota,45.7
Fall River County,south dakota,50.5
Faulk County,south dakota,46.9
Grant County,south dakota,45.1
Gregory County,south dakota,48.2
Haakon County,south dakota,48.8
Hamlin County,south dakota,36.8
Hand County,south dakota,48.2
Hanson County,south dakota,35.5
Harding County,south dakota,43.3
Hughes County,south dakota,39.8
Hutchinson County,south dakota,46.8
Hyde County,south dakota,46.4
Jackson County,south dakota,31.5
Jerauld County,south dakota,48.6
Jones County,south dakota,46.9
Kingsbury County,south dakota,47.1
Lake County,south dakota,39.9
Lawrence County,south dakota,41
Lincoln County,south dakota,32.8
Lyman County,south dakota,36.1
Marshall County,south dakota,43.2
McCook County,south dakota,42.7
McPherson County,south dakota,50.8
Meade County,south dakota,35.9
Mellette County,south dakota,34.2
Miner County,south dakota,46.4
Minnehaha County,south dakota,34.5
Moody County,south dakota,40.5
Pennington County,south dakota,36.8
Perkins County,south dakota,48.5
Potter County,south dakota,50.6
Roberts County,south dakota,39.5
Sanborn County,south dakota,47.1
Shannon County,south dakota,23.5
Spink County,south dakota,44.4
Stanley County,south dakota,41.9
Sully County,south dakota,46.6
Todd County,south dakota,24
Tripp County,south dakota,45.3
Turner County,south dakota,43.7
Union County,south dakota,40.2
Walworth County,south dakota,47.2
Yankton County,south dakota,41.3
Ziebach County,south dakota,25.4
Anderson County,tennessee,42.6
Bedford County,tennessee,36.4
Benton County,tennessee,45.5
Bledsoe County,tennessee,42.3
Blount County,tennessee,41.4
Bradley County,tennessee,38.2
Campbell County,tennessee,41.7
Cannon County,tennessee,41.4
Carroll County,tennessee,42
Carter County,tennessee,42.2
Cheatham County,tennessee,39.3
Chester County,tennessee,36.2
Claiborne County,tennessee,41.1
Clay County,tennessee,45.1
Cocke County,tennessee,42.9
Coffee County,tennessee,39.7
Crockett County,tennessee,39.6
Cumberland County,tennessee,48.3
Davidson County,tennessee,33.9
DeKalb County,tennessee,41
Decatur County,tennessee,44.3
Dickson County,tennessee,38.7
Dyer County,tennessee,39.3
Fayette County,tennessee,41.9
Fentress County,tennessee,42.3
Franklin County,tennessee,41.3
Gibson County,tennessee,39.9
Giles County,tennessee,42.1
Grainger County,tennessee,42.1
Greene County,tennessee,42.6
Grundy County,tennessee,41.4
Hamblen County,tennessee,39.6
Hamilton County,tennessee,39.3
Hancock County,tennessee,42.9
Hardeman County,tennessee,39.2
Hardin County,tennessee,43.5
Hawkins County,tennessee,42.1
Haywood County,tennessee,39.2
Henderson County,tennessee,39.7
Henry County,tennessee,44.3
Hickman County,tennessee,40
Houston County,tennessee,41.8
Humphreys County,tennessee,41.9
Jackson County,tennessee,44.7
Jefferson County,tennessee,40.8
Johnson County,tennessee,43.3
Knox County,tennessee,37.2
Lake County,tennessee,38.3
Lauderdale County,tennessee,36.4
Lawrence County,tennessee,39.7
Lewis County,tennessee,41.2
Lincoln County,tennessee,41.8
Loudon County,tennessee,46
Macon County,tennessee,38.7
Madison County,tennessee,36.8
Marion County,tennessee,42.3
Marshall County,tennessee,38.9
Maury County,tennessee,38.4
McMinn County,tennessee,41.6
McNairy County,tennessee,41.6
Meigs County,tennessee,42.9
Monroe County,tennessee,41.6
Montgomery County,tennessee,30
Moore County,tennessee,43.3
Morgan County,tennessee,39.8
Obion County,tennessee,41.4
Overton County,tennessee,41.6
Perry County,tennessee,43.1
Pickett County,tennessee,47.2
Polk County,tennessee,42.5
Putnam County,tennessee,35.9
Rhea County,tennessee,39.8
Roane County,tennessee,44.9
Robertson County,tennessee,37.6
Rutherford County,tennessee,32.2
Scott County,tennessee,38.1
Sequatchie County,tennessee,40.6
Sevier County,tennessee,40.9
Shelby County,tennessee,34.6
Smith County,tennessee,39.9
Stewart County,tennessee,42.8
Sullivan County,tennessee,43.6
Sumner County,tennessee,38.6
Tipton County,tennessee,36.6
Trousdale County,tennessee,39.5
Unicoi County,tennessee,44.9
Union County,tennessee,40.1
Van Buren County,tennessee,44.5
Warren County,tennessee,39.3
Washington County,tennessee,39.3
Wayne County,tennessee,40.9
Weakley County,tennessee,37
White County,tennessee,42
Williamson County,tennessee,38.5
Wilson County,tennessee,39.3
Anderson County,texas,39.1
Andrews County,texas,33.4
Angelina County,texas,36.3
Aransas County,texas,49
Archer County,texas,42.6
Armstrong County,texas,46.2
Atascosa County,texas,36.2
Austin County,texas,40.7
Bailey County,texas,32.5
Bandera County,texas,48.8
Bastrop County,texas,38.4
Baylor County,texas,47
Bee County,texas,35.4
Bell County,texas,29.6
Bexar County,texas,32.8
Blanco County,texas,46.7
Borden County,texas,46
Bosque County,texas,45.2
Bowie County,texas,37.9
Brazoria County,texas,35.1
Brazos County,texas,24.5
Brewster County,texas,41.5
Briscoe County,texas,45.7
Brooks County,texas,37.7
Brown County,texas,40.1
Burleson County,texas,43
Burnet County,texas,43.2
Caldwell County,texas,34.8
Calhoun County,texas,38.4
Callahan County,texas,43
Cameron County,texas,30.6
Camp County,texas,38.3
Carson County,texas,42.4
Cass County,texas,43.1
Castro County,texas,33.9
Chambers County,texas,36.1
Cherokee County,texas,37.4
Childress County,texas,33.7
Clay County,texas,44.8
Cochran County,texas,35.7
Coke County,texas,48.4
Coleman County,texas,46.3
Collin County,texas,35
Collingsworth County,texas,38.6
Colorado County,texas,43.6
Comal County,texas,42.5
Comanche County,texas,43.3
Concho County,texas,41.4
Cooke County,texas,39.4
Coryell County,texas,29.8
Cottle County,texas,47.1
Crane County,texas,35.2
Crockett County,texas,39.1
Crosby County,texas,37.9
Culberson County,texas,38
Dallam County,texas,32.2
Dallas County,texas,32.5
Dawson County,texas,33.4
DeWitt County,texas,42.8
Deaf Smith County,texas,31
Delta County,texas,44
Denton County,texas,33
Dickens County,texas,42.3
Dimmit County,texas,35.7
Donley County,texas,42.5
Duval County,texas,37.3
Eastland County,texas,42.7
Ector County,texas,31.4
Edwards County,texas,47.2
El Paso County,texas,31.3
Ellis County,texas,35
Erath County,texas,31
Falls County,texas,39.9
Fannin County,texas,41
Fayette County,texas,46.4
Fisher County,texas,45.7
Floyd County,texas,38.5
Foard County,texas,46.7
Fort Bend County,texas,35
Franklin County,texas,42.1
Freestone County,texas,40.9
Frio County,texas,32.3
Gaines County,texas,28.4
Galveston County,texas,37.2
Garza County,texas,33.7
Gillespie County,texas,49.6
Glasscock County,texas,38.2
Goliad County,texas,45.7
Gonzales County,texas,37.2
Gray County,texas,38.8
Grayson County,texas,39.5
Gregg County,texas,35.3
Grimes County,texas,40
Guadalupe County,texas,36.4
Hale County,texas,32.2
Hall County,texas,43.5
Hamilton County,texas,46.7
Hansford County,texas,35.5
Hardeman County,texas,42.7
Hardin County,texas,38.1
Harris County,texas,32.2
Harrison County,texas,37.4
Hartley County,texas,39
Haskell County,texas,44.6
Hays County,texas,30.4
Hemphill County,texas,35.9
Henderson County,texas,42.8
Hidalgo County,texas,28.3
Hill County,texas,41
Hockley County,texas,33.6
Hood County,texas,45.9
Hopkins County,texas,38.8
Houston County,texas,43.6
Howard County,texas,38.5
Hudspeth County,texas,36.5
Hunt County,texas,37.8
Hutchinson County,texas,37.8
Irion County,texas,45.1
Jack County,texas,39.2
Jackson County,texas,39.4
Jasper County,texas,40.5
Jeff Davis County,texas,52
Jefferson County,texas,36
Jim Hogg County,texas,35.6
Jim Wells County,texas,34.9
Johnson County,texas,36.3
Jones County,texas,39
Karnes County,texas,37.2
Kaufman County,texas,35.4
Kendall County,texas,44.1
Kenedy County,texas,41.3
Kent County,texas,48.4
Kerr County,texas,47.3
Kimble County,texas,48.6
King County,texas,43.4
Kinney County,texas,45.3
Kleberg County,texas,29
Knox County,texas,41.6
La Salle County,texas,30
Lamar County,texas,39.7
Lamb County,texas,36.3
Lampasas County,texas,41
Lavaca County,texas,45.2
Lee County,texas,39.8
Leon County,texas,45.7
Liberty County,texas,36.4
Limestone County,texas,39
Lipscomb County,texas,37
Live Oak County,texas,43.8
Llano County,texas,55
Loving County,texas,52.7
Lubbock County,texas,30.4
Lynn County,texas,39.4
Madison County,texas,34.5
Marion County,texas,48.4
Martin County,texas,34.7
Mason County,texas,49.3
Matagorda County,texas,38.4
Maverick County,texas,30
McCulloch County,texas,43.5
McLennan County,texas,32.7
McMullen County,texas,49.8
Medina County,texas,38.6
Menard County,texas,50.4
Midland County,texas,33.5
Milam County,texas,40.5
Mills County,texas,45.7
Mitchell County,texas,35.4
Montague County,texas,43.6
Montgomery County,texas,36.1
Moore County,texas,30.7
Morris County,texas,42.2
Motley County,texas,49
Nacogdoches County,texas,29.8
Navarro County,texas,37.1
Newton County,texas,40.7
Nolan County,texas,39
Nueces County,texas,35.1
Ochiltree County,texas,31.8
Oldham County,texas,34.4
Orange County,texas,38.6
Palo Pinto County,texas,40.3
Panola County,texas,38.9
Parker County,texas,38.9
Parmer County,texas,31.9
Pecos County,texas,36.6
Polk County,texas,42.9
Potter County,texas,33
Presidio County,texas,38.5
Rains County,texas,45.8
Randall County,texas,35.3
Reagan County,texas,33.5
Real County,texas,50.5
Red River County,texas,45.1
Reeves County,texas,35.4
Refugio County,texas,43
Roberts County,texas,41.3
Robertson County,texas,40.4
Rockwall County,texas,35.9
Runnels County,texas,42.3
Rusk County,texas,38.6
Sabine County,texas,50.5
San Augustine County,texas,47.1
San Jacinto County,texas,43
San Patricio County,texas,36.1
San Saba County,texas,40.6
Schleicher County,texas,33.7
Scurry County,texas,36.8
Shackelford County,texas,42.9
Shelby County,texas,37.6
Sherman County,texas,36.8
Smith County,texas,35.6
Somervell County,texas,40.3
Starr County,texas,29
Stephens County,texas,40.1
Sterling County,texas,41.8
Stonewall County,texas,46.3
Sutton County,texas,38.7
Swisher County,texas,37
Tarrant County,texas,33.4
Taylor County,texas,32.8
Terrell County,texas,44.5
Terry County,texas,35.1
Throckmorton County,texas,46.6
Titus County,texas,32.5
Tom Green County,texas,34.3
Travis County,texas,31.9
Trinity County,texas,47.3
Tyler County,texas,42.1
Upshur County,texas,40.5
Upton County,texas,36.5
Uvalde County,texas,35.3
Val Verde County,texas,32.3
Van Zandt County,texas,42.1
Victoria County,texas,36.4
Walker County,texas,34.5
Waller County,texas,31.7
Ward County,texas,37
Washington County,texas,41.6
Webb County,texas,27.8
Wharton County,texas,37.2
Wheeler County,texas,40.2
Wichita County,texas,33.9
Wilbarger County,texas,38
Willacy County,texas,32.1
Williamson County,texas,34.2
Wilson County,texas,40
Winkler County,texas,34.7
Wise County,texas,38.4
Wood County,texas,47.5
Yoakum County,texas,32.8
Young County,texas,41.8
Zapata County,texas,28.3
Zavala County,texas,30.8
Beaver County,utah,31.9
Box Elder County,utah,30.6
Cache County,utah,25.5
Carbon County,utah,34.4
Daggett County,utah,42.8
Davis County,utah,29.2
Duchesne County,utah,29.7
Emery County,utah,32.8
Garfield County,utah,39
Grand County,utah,39.9
Iron County,utah,26.8
Juab County,utah,29.3
Kane County,utah,44.5
Millard County,utah,33.7
Morgan County,utah,32
Piute County,utah,40.5
Rich County,utah,34.7
Salt Lake County,utah,30.8
San Juan County,utah,29.9
Sanpete County,utah,28.4
Sevier County,utah,32.8
Summit County,utah,37.1
Tooele County,utah,29.6
Uintah County,utah,29.1
Utah County,utah,24.6
Wasatch County,utah,31.6
Washington County,utah,32.5
Wayne County,utah,37.1
Weber County,utah,30.7
Addison County,vermont,41.3
Bennington County,vermont,45.1
Caledonia County,vermont,42.1
Chittenden County,vermont,36.2
Essex County,vermont,47.4
Franklin County,vermont,39.6
Grand Isle County,vermont,45.5
Lamoille County,vermont,39.7
Orange County,vermont,43.8
Orleans County,vermont,43.7
Rutland County,vermont,44.3
Washington County,vermont,42.3
Windham County,vermont,44.9
Windsor County,vermont,45.8
Accomack County,virginia,44.7
Albemarle County,virginia,38.2
Alexandria city,virginia,35.6
Alleghany County,virginia,45.8
Amelia County,virginia,42.7
Amherst County,virginia,42
Appomattox County,virginia,42.8
Arlington County,virginia,33.4
Augusta County,virginia,42.9
Bath County,virginia,47.5
Bedford County,virginia,44.3
Bedford city,virginia,42.9
Bland County,virginia,43.6
Botetourt County,virginia,44.9
Bristol city,virginia,41.3
Brunswick County,virginia,41.3
Buchanan County,virginia,43.8
Buckingham County,virginia,41.7
Buena Vista city,virginia,37.6
Campbell County,virginia,41.1
Caroline County,virginia,38.9
Carroll County,virginia,44.7
Charles City County,virginia,46.6
Charlotte County,virginia,43.7
Charlottesville city,virginia,27.8
Chesapeake city,virginia,37
Chesterfield County,virginia,37.6
Clarke County,virginia,44.9
Colonial Heights city,virginia,41.9
Covington city,virginia,42.9
Craig County,virginia,44.8
Culpeper County,virginia,38.2
Cumberland County,virginia,41.6
Danville city,virginia,42.6
Dickenson County,virginia,43
Dinwiddie County,virginia,40.7
Emporia city,virginia,37.9
Essex County,virginia,43.2
Fairfax County,virginia,37.3
Fairfax city,virginia,39.1
Falls Church city,virginia,39
Fauquier County,virginia,41.3
Floyd County,virginia,43.6
Fluvanna County,virginia,41.1
Franklin County,virginia,44.1
Franklin city,virginia,40.7
Frederick County,virginia,39.1
Fredericksburg city,virginia,28.8
Galax city,virginia,42.4
Giles County,virginia,43.2
Gloucester County,virginia,42.6
Goochland County,virginia,45.2
Grayson County,virginia,46.7
Greene County,virginia,39.3
Greensville County,virginia,40.9
Halifax County,virginia,44.7
Hampton city,virginia,35.5
Hanover County,virginia,41
Harrisonburg city,virginia,22.7
Henrico County,virginia,37.5
Henry County,virginia,44.7
Highland County,virginia,52.5
Hopewell city,virginia,36.5
Isle of Wight County,virginia,43.8
James City County,virginia,44.9
King George County,virginia,36.6
King William County,virginia,39.4
King and Queen County,virginia,45.2
Lancaster County,virginia,54.1
Lee County,virginia,41.2
Lexington city,virginia,22.8
Loudoun County,virginia,34.8
Louisa County,virginia,42.6
Lunenburg County,virginia,43.8
Lynchburg city,virginia,30.3
Madison County,virginia,44.1
Manassas Park city,virginia,30.9
Manassas city,virginia,32.1
Martinsville city,virginia,43.6
Mathews County,virginia,50.1
Mecklenburg County,virginia,45.8
Middlesex County,virginia,51
Montgomery County,virginia,26.6
Nelson County,virginia,47.6
New Kent County,virginia,42.4
Newport News city,virginia,32.3
Norfolk city,virginia,29.7
Northampton County,virginia,47.8
Northumberland County,virginia,53.6
Norton city,virginia,40
Nottoway County,virginia,41.4
Orange County,virginia,42.6
Page County,virginia,43
Patrick County,virginia,46.8
Petersburg city,virginia,39.8
Pittsylvania County,virginia,44.2
Poquoson city,virginia,43.5
Portsmouth city,virginia,35.7
Powhatan County,virginia,41.6
Prince Edward County,virginia,30.9
Prince George County,virginia,38
Prince William County,virginia,33.5
Pulaski County,virginia,44.1
Radford city,virginia,22.4
Rappahannock County,virginia,47.5
Richmond County,virginia,43.5
Richmond city,virginia,32
Roanoke County,virginia,43.3
Roanoke city,virginia,38.5
Rockbridge County,virginia,46.5
Rockingham County,virginia,40.4
Russell County,virginia,43
Salem city,virginia,40.5
Scott County,virginia,44.7
Shenandoah County,virginia,43.1
Smyth County,virginia,43.1
Southampton County,virginia,44.3
Spotsylvania County,virginia,36.4
Stafford County,virginia,34.6
Staunton city,virginia,42.2
Suffolk city,virginia,37.9
Surry County,virginia,45
Sussex County,virginia,40.6
Tazewell County,virginia,43.2
Virginia Beach city,virginia,34.9
Warren County,virginia,39.7
Washington County,virginia,43.7
Waynesboro city,virginia,38.8
Westmoreland County,virginia,46.6
Williamsburg city,virginia,23.8
Winchester city,virginia,35.1
Wise County,virginia,39
Wythe County,virginia,43.2
York County,virginia,39.4
Adams County,washington,29
Asotin County,washington,43.5
Benton County,washington,35.6
Chelan County,washington,39.3
Clallam County,washington,49
Clark County,washington,36.7
Columbia County,washington,48.3
Cowlitz County,washington,40.2
Douglas County,washington,36.8
Ferry County,washington,47.3
Franklin County,washington,28.4
Garfield County,washington,49
Grant County,washington,32.1
Grays Harbor County,washington,41.9
Island County,washington,43.2
Jefferson County,washington,53.9
King County,washington,37.1
Kitsap County,washington,39.4
Kittitas County,washington,31.9
Klickitat County,washington,45.3
Lewis County,washington,41.5
Lincoln County,washington,47.6
Mason County,washington,44.4
Okanogan County,washington,42.9
Pacific County,washington,50.8
Pend Oreille County,washington,47.8
Pierce County,washington,35.9
San Juan County,washington,52.7
Skagit County,washington,40.1
Skamania County,washington,44
Snohomish County,washington,37.1
Spokane County,washington,36.8
Stevens County,washington,45
Thurston County,washington,38.5
Wahkiakum County,washington,52.3
Walla Walla County,washington,36.7
Whatcom County,washington,36.6
Whitman County,washington,24.4
Yakima County,washington,32.2
Barbour County,west virginia,41.5
Berkeley County,west virginia,37.6
Boone County,west virginia,40.7
Braxton County,west virginia,43.8
